ISO_CODE,AS,AU,CK,FJ,FM,GU,KI,MH,MP,NC,NR,NU,NZ,PF,PG,PW,SB,TK,TL,TO,TV,VU,WF,WS
AS,8.360518363905316,8.324579371930279,8.270864447552439,8.280620762307683,8.704588990028483,8.377341214423067,8.732590533444807,8.619744157190627,8.307191842105253,8.221574325480761,8.254495420227911,9.090769230769222,8.37284252832167,8.297764918552028,8.724964651973675,8.188178682126688,8.733682843438904,10.09076923076922,8.552879087254892,8.563580155870437,8.379087236842096,8.627904408777109,8.31576979096989,8.434709306153838
AU,7.608107141161059,7.1783386585640026,7.345811896267048,7.342887008846002,7.935981261217595,7.330717861680731,7.952163303516307,7.807673757972829,7.358570224809211,7.150578638044531,7.363253881909724,8.374297,7.304297697359168,7.24326263430588,7.8883658774670256,7.397610866130515,7.929537017286767,9.374297,7.751160112268754,7.71234822549452,7.53342212856908,7.786691013241188,7.37443728880435,7.549019195776876
CK,19.94291339860139,19.734333078085218,18.554512966942145,19.711482037636355,20.23770292255892,19.812638779545445,20.280096395256912,20.13462724901185,19.721147801435404,19.585657057386356,19.49591037037036,20.76281818181817,19.817708902066105,19.670221387165764,20.260573633014346,19.29955831550801,20.29807984598929,21.76281818181817,20.036057306060595,20.08803601913875,19.65225772727272,20.153468703962695,19.50072861660078,19.9073778590909
FJ,7.828317531538467,7.607056008845999,7.587129855818188,7.367398440276005,8.100644662518524,7.627060083700003,8.11600404939131,8.042590994347833,7.590400082157902,7.367277045037505,7.46287648296297,8.638466000000008,7.671443338918788,7.477592479388241,8.066316190802633,7.535810349117653,8.115300525129417,9.638466000000006,7.833311043270592,7.910267988807024,7.730267388947376,7.976475160256417,7.613941951304355,7.696381340700004
FM,6.1809679074074,6.128832409365733,6.042032888888882,6.029326810666658,6.18968821262002,6.151797520987646,6.353131136876,6.288580545893712,6.093648420077966,6.044188463425919,6.0054200960219415,6.604185185185177,6.160926602805828,6.088819622657944,6.35582950774853,5.937374188453152,6.365560371677552,7.56714814814814,6.139721081626717,6.255899066276795,6.062267553606231,6.304984237891731,6.028932198067626,6.161417824444436
GU,8.303455316987163,7.973304195014048,8.066703931060593,8.005477417033319,8.601532706172826,7.961936928194428,8.627303283695637,8.492418460507231,8.028518287938581,7.84460667885415,8.05926231635801,9.016883333333322,8.063494152121198,7.949266707107829,8.55668859076753,8.089169007352927,8.598373842941163,10.016883333333322,8.435495403725477,8.398756490350861,8.163720769736829,8.459267418269217,8.04602428623187,8.236956227666651
KI,4.258212607023407,4.194257607864126,4.133669517786556,4.093929353739125,4.40237429307568,4.22681125471014,4.343008984877121,4.377374831758029,4.166896840961094,4.082866893478257,4.111137238325278,4.659869565217386,4.220013288484845,4.141407999232732,4.40940205863844,4.079286265984651,4.414580896163678,5.616391304347821,4.282632529411759,4.313184801678104,4.204625560640728,4.346880056856183,4.146572296786385,4.208749661739125
MH,7.294714056856181,7.1991158884076025,7.137548197628453,7.169864124782602,7.4871715281803475,7.24127425760869,7.526722657844983,7.298027913043472,7.185372025171619,7.126834385326082,7.1176213607085295,7.80921739130434,7.241295276245053,7.187342025063932,7.527802867048047,7.090992953964188,7.529393820971861,8.765739130434776,7.375428240494451,7.393257198321885,7.206899210526309,7.440128239130428,7.199110642722112,7.291575810869559
MP,11.684685769230748,11.45253638270393,11.42659277751194,11.42019724005261,11.994763429824538,11.47989811249998,12.018768694507983,11.887896052631554,11.327535523545691,11.301482982236823,11.397133888888868,12.468263157894713,11.51057210965708,11.40845259241484,11.983075189889178,11.346463707430315,12.006541845201218,13.468263157894713,11.82424170113517,11.795171220683264,11.564663746537372,11.869670719298224,11.479483089244829,11.632110495526296
NC,10.826017594711535,10.47149413804453,10.51805137556818,10.424023545037498,11.172252815277776,10.52293584552083,11.161688089130434,11.056307754891304,10.528432324342107,9.97788730585937,10.501480979166663,11.695212499999997,10.560630493452653,10.241398121066178,11.113561657730262,10.500764820772057,11.15373250720588,12.695212499999997,10.933844098651962,10.927588313048243,10.678877759868415,10.979198381891026,10.450123711956518,10.723442621625
NR,15.78205952279202,15.607290215243053,15.351425521885515,15.442743816296291,16.05660528120713,15.660712316358024,16.113079267310784,15.97021556360708,15.54720406432748,15.424601812499995,13.4790823388203,16.618333333333325,15.65813996722783,15.519207801742915,16.0582890489766,15.092739978213505,16.10656705228758,17.618333333333325,15.810905522512703,15.878906163092914,15.560807651072118,15.989702701804363,15.36270821256038,15.713619277777774
NU,0.0,0.0,0.0,0.0,0.0370370370370372,0.0,0.0434782608695651,0.0434782608695651,0.0,0.0,0.0,0.0,0.0,0.0,0.0263157894736841,0.0,0.023529411764706,1.0,0.0,0.0175438596491227,0.0,0.0128205128205127,0.0217391304347825,0.0
NZ,6.865720570279668,6.513647970086389,6.638537992975154,6.61662461164601,7.17742572738491,6.6302580915151,7.187269256864244,7.059203418537499,6.625956224489582,6.449065266179873,6.623453906621723,7.583647272727222,6.560143580115097,6.525615792561447,7.1247198996650205,6.67071685245093,7.164241402638096,8.583647272727221,6.998993788534113,6.966267108782511,6.809083791068529,7.024839362870966,6.663494489393889,6.800055873175706
PF,9.478642746606308,9.140612693129386,9.179050264171098,9.110773538211737,9.793318533333306,9.20403043259801,9.796663753708412,9.69324995345266,9.211836493343624,8.81783267988968,9.172521527233087,10.2716470588235,9.213615578657729,8.891623122006894,9.741016805781705,9.19356209775084,9.785411481384056,11.271647058823502,9.548156817370216,9.577851694633615,9.359818668730622,9.62049781070887,9.172480512787695,9.39511998447056
PG,4.062961210678105,3.942834666940674,3.926521240669824,3.856615980276283,4.217447149074042,3.968571046907863,4.221776543764269,4.190829526086923,3.943577821468113,3.847114947203915,3.8687215051169273,4.455081578947335,3.969838416411451,3.898135536431856,4.156317462489579,3.926635935177988,4.20588601345198,5.428765789473652,4.067321972969523,4.102424857940872,4.03674373337947,4.130978761521561,3.973925473398138,3.98142850617102
PW,20.760350627828046,20.686255042601097,20.19968131016042,20.560285525588228,21.03316721677559,20.735226850490196,21.12583613810741,20.988194999999997,20.541141726006188,20.46849349724264,20.13734782135076,21.66294117647057,20.750010756194293,20.58485621539792,21.160811322174915,18.45968287197232,21.184710044982697,22.66294117647057,20.77285074625144,20.959434669762636,20.193174613003084,21.07166720588235,20.03496368286444,20.81272477941176
SB,4.196454789140253,4.108781193757334,4.0888028406416925,4.030375701599981,4.351953399999981,4.135031686078412,4.3517307682864255,4.317195867007654,4.091819863777071,4.012061183676451,4.041774895424818,4.577070588235275,4.1341353063814426,4.067305599031123,4.330661400448897,4.075310044982681,4.326677184359844,5.553541176470568,4.224044905674721,4.240262130443738,4.168754792569642,4.268632112217177,4.132834639386171,4.136983352705864
TK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TL,7.6910686800150465,7.605821935798126,7.502197947771799,7.423803866799963,7.801531757007951,7.647570893921531,7.895200048593313,7.83864793358905,7.58493736676983,7.467590422181335,7.42153101270875,8.228958823529371,7.6443053393362685,7.505468582076088,7.867515007025246,7.338868393310227,7.899462552733528,9.228958823529371,7.487713207277936,7.775481302339145,7.5226215562435135,7.826571445852149,7.521829877237814,7.62785250619604
TO,6.495635486504711,6.360875786898013,6.348042398724071,6.294626550210512,6.711575479532151,6.40469771842104,6.71961805873378,6.650342629290607,6.349732624192045,6.255200374451742,6.283397391163081,7.040368421052619,6.405444397458786,6.329029197213609,6.696483629870717,6.319318054695549,6.709545515376666,8.022824561403496,6.569347040213264,6.520806323484138,6.456331606648189,6.613489012370657,6.410639755911507,6.4325708780701625
TV,13.138844321862347,13.009651444358552,12.739965861244016,12.94232770473684,13.345645721247562,12.99736375219298,13.438760572082378,13.291686395881008,12.946926904432132,12.834191575657892,12.793000633528266,13.850526315789471,13.07596283413078,12.938697925696594,13.45850425969529,12.380759752321978,13.465739931888542,14.850526315789471,13.144189048503613,13.284033361034163,10.559682271468144,13.375730384615384,12.43745446224256,13.136109707894736
VU,5.486083895956589,5.361342731189886,5.339599240093222,5.286957878205109,5.686784807692289,5.391332802884596,5.679437470457061,5.623337826644352,5.350356279352208,5.232934599839726,5.320318086419735,5.961769230769212,5.390140808092442,5.297799469834068,5.651161689996607,5.3576747473604645,5.664039653695306,6.948948717948701,5.546561340271475,5.53961316891586,5.474152786774611,5.5254870532544205,5.406196577480471,5.4153786494871605
WF,14.75369621237458,14.52883594097826,14.26660608695652,14.50417160347826,14.990479702093396,14.557836605072463,15.058876644612477,14.962067164461246,14.539915583524028,14.283606864130434,14.273070531400966,15.550434782608695,14.60854286884058,14.429529106138109,15.073855336098395,13.900718158567772,15.107989115089511,16.528695652173912,14.821566705882354,14.91651084668192,14.115623798627,14.985943511705685,12.209390170132329,14.74593985652174
WS,6.876390075384616,6.707172195776876,6.6770096772727285,6.590365340699997,7.126719676296298,6.752522894333334,7.124808357391306,7.058286680434785,6.696297337631581,6.560680121625,6.627735944444446,7.532450000000002,6.748858600448485,6.655922925647058,7.085112716697369,6.682233602941178,7.115892176235296,8.532450000000003,6.931343682666666,6.942196316666666,6.818033392105265,6.998879931538463,6.749694204347827,6.7148157853
